Date,Open,High,Low,Close,Adj Close,Volume
2005-11-15,862.07,867.46,853.86,856.64,856.64,8252478
2005-11-16,855.45,863.17,847.49,863.12,863.12,9066138
2005-11-17,863.08,865.79,859.0,862.66,862.66,8811637
2005-11-18,862.58,886.58,862.4,882.24,882.24,17597803
2005-11-21,882.79,886.11,880.3,883.87,883.87,10259963
2005-11-22,883.93,883.93,869.53,869.62,869.62,10597236
2005-11-23,868.01,876.82,866.19,876.23,876.23,9916920
2005-11-24,875.83,885.74,874.88,881.49,881.49,14629008
2005-11-25,881.25,884.16,877.26,884.1,884.1,13003546
2005-11-28,883.24,886.74,877.64,880.17,880.17,9739735
2005-11-29,879.25,879.25,870.56,871.31,871.31,8414994
2005-11-30,870.45,873.93,866.98,873.83,873.83,8040738
2005-12-01,873.47,877.31,870.7,873.07,873.07,7069235
2005-12-02,872.93,875.83,866.37,869.94,869.94,8492021
2005-12-05,869.43,869.43,858.86,859.61,859.61,10286897
2005-12-06,858.11,867.19,855.72,866.08,866.08,10303514
2005-12-07,865.72,874.0,865.02,873.84,873.84,9842955
2005-12-08,874.13,877.97,870.12,874.06,874.06,10259174
2005-12-09,873.69,887.57,871.26,887.36,887.36,12719526
2005-12-12,887.06,890.69,884.26,888.52,888.52,10699280
2005-12-13,888.0,889.22,880.74,889.1,889.1,10547238
2005-12-14,888.6,899.01,884.37,898.15,898.15,13868376
2005-12-15,898.38,904.01,895.17,896.43,896.43,16259782
2005-12-16,895.83,902.75,894.1,902.56,902.56,11452107
2005-12-19,902.05,904.47,898.79,902.91,902.91,9936327
2005-12-20,902.75,907.32,899.66,907.32,907.32,10294659
2005-12-21,907.05,910.93,902.11,903.14,903.14,10273976
2005-12-22,902.37,909.06,900.66,908.75,908.75,8947026
2005-12-23,908.96,915.89,908.51,915.89,915.89,11906999
2005-12-26,916.67,925.01,916.41,922.38,922.38,15342650
2005-12-27,922.44,922.44,916.01,919.36,919.36,12050359
2005-12-28,919.05,920.98,915.12,920.92,920.92,12131032
2005-12-29,921.14,932.03,921.14,932.03,932.03,17254959
2005-12-30,933.45,934.0,921.83,923.45,923.45,15600251
2006-01-04,926.56,941.43,926.41,941.43,941.43,21126899
2006-01-05,943.85,959.62,942.31,959.13,959.13,27311743
2006-01-06,961.91,975.63,956.04,970.03,970.03,30286368
2006-01-09,971.09,976.27,966.05,975.25,975.25,24329552
2006-01-10,975.28,978.28,964.43,978.15,978.15,22735302
2006-01-11,977.64,983.39,963.39,973.48,973.48,26524138
2006-01-12,972.39,984.08,968.54,983.72,983.72,21896680
2006-01-13,985.04,988.11,973.68,978.81,978.81,22281861
2006-01-16,977.89,977.89,960.88,961.44,961.44,20305215
2006-01-17,959.4,965.98,952.23,964.29,964.29,16037276
2006-01-18,964.16,984.67,963.08,983.62,983.62,20823518
2006-01-19,985.23,992.27,978.28,991.22,991.22,26455609
2006-01-20,991.57,994.5,987.06,993.34,993.34,26147062
2006-01-23,993.74,997.33,989.34,996.16,996.16,22546019
2006-01-24,997.79,1006.15,993.39,999.09,999.09,24197991
2006-01-25,998.83,1009.65,989.51,1009.6,1009.6,21800758
2006-02-06,1013.42,1033.35,1012.81,1033.23,1033.23,25038771
2006-02-07,1034.68,1038.5,1019.94,1029.94,1029.94,32954787
2006-02-08,1028.44,1033.4,1022.94,1033.07,1033.07,26986729
2006-02-09,1033.19,1033.19,1017.05,1019.6,1019.6,23839601
2006-02-10,1019.42,1032.6,1018.48,1032.34,1032.34,22024453
2006-02-13,1034.38,1034.64,1021.84,1031.61,1031.61,22157298
2006-02-14,1032.65,1038.81,1030.46,1038.53,1038.53,18556220
2006-02-15,1040.33,1048.34,1038.74,1041.66,1041.66,24784628
2006-02-16,1041.67,1041.67,1019.21,1020.12,1020.12,26159892
2006-02-17,1020.06,1028.57,1015.99,1020.37,1020.37,21026875
2006-02-20,1020.74,1030.05,1020.02,1021.64,1021.64,18818883
2006-02-21,1020.98,1038.94,1014.66,1038.82,1038.82,23678039
2006-02-22,1039.65,1046.45,1036.38,1037.89,1037.89,25380704
2006-02-23,1038.25,1041.59,1029.25,1041.37,1041.37,19785037
2006-02-24,1041.97,1049.69,1041.97,1049.44,1049.44,19676104
2006-02-27,1055.95,1057.22,1045.97,1047.84,1047.84,22872099
2006-02-28,1046.71,1053.72,1033.66,1053.01,1053.01,19353267
2006-03-01,1051.76,1057.69,1049.64,1056.62,1056.62,19425730
2006-03-02,1055.86,1056.05,1034.68,1038.67,1038.67,24877861
2006-03-03,1037.99,1043.42,1029.56,1041.68,1041.68,21200539
2006-03-06,1041.66,1044.42,1036.11,1038.87,1038.87,17870963
2006-03-07,1037.93,1037.98,1013.14,1014.97,1014.97,19336516
2006-03-08,1012.58,1014.97,999.93,1009.27,1009.27,17463055
2006-03-09,1006.97,1010.91,1002.2,1004.34,1004.34,12735099
2006-03-10,1004.75,1011.76,1004.69,1008.9,1008.9,11887983
2006-03-13,1008.8,1020.88,1008.51,1019.86,1019.86,11765911
2006-03-14,1020.47,1021.65,1012.11,1018.27,1018.27,11348030
2006-03-15,1018.15,1028.96,1017.08,1028.96,1028.96,14842068
2006-03-16,1028.96,1029.81,1025.52,1027.62,1027.62,14784339
2006-03-17,1027.64,1029.56,1021.08,1024.02,1024.02,15001924
2006-03-20,1024.5,1037.91,1019.65,1037.66,1037.66,15389912
2006-03-21,1037.95,1047.05,1036.23,1040.76,1040.76,19077662
2006-03-22,1041.14,1047.94,1036.71,1047.67,1047.67,18640575
2006-03-23,1047.35,1049.32,1042.82,1048.54,1048.54,20467885
2006-03-24,1049.12,1051.76,1041.23,1042.6,1042.6,20098237
2006-03-27,1042.63,1050.71,1037.08,1050.71,1050.71,17134070
2006-03-28,1050.07,1056.52,1048.64,1055.98,1055.98,22273999
2006-03-29,1058.74,1074.04,1057.68,1065.29,1065.29,30526345
2006-03-30,1065.84,1067.99,1055.14,1055.63,1055.63,22012494
2006-03-31,1053.85,1061.47,1050.22,1061.09,1061.09,22276190
2006-04-03,1061.96,1079.37,1061.96,1079.32,1079.32,27729761
2006-04-04,1080.86,1089.37,1076.2,1089.37,1089.37,31148757
2006-04-05,1091.18,1100.56,1089.55,1099.97,1099.97,32936914
2006-04-06,1102.54,1109.68,1097.32,1103.24,1103.24,36167049
2006-04-07,1102.94,1105.1,1091.89,1103.15,1103.15,32570860
2006-04-10,1104.32,1118.08,1100.69,1117.91,1117.91,32067520
2006-04-11,1120.16,1126.09,1112.01,1123.31,1123.31,35607520
2006-04-12,1123.78,1123.78,1116.15,1117.07,1117.07,30333845
2006-04-13,1116.84,1122.39,1093.51,1093.93,1093.93,33824146
2006-04-14,1091.69,1118.67,1091.67,1118.61,1118.61,33527962
2006-04-17,1120.19,1129.15,1114.53,1124.41,1124.41,35704548
2006-04-18,1127.51,1135.45,1119.27,1131.28,1131.28,32317223
2006-04-19,1135.61,1140.41,1125.2,1138.24,1138.24,34322898
2006-04-20,1139.64,1142.54,1127.09,1134.38,1134.38,37885651
2006-04-21,1133.2,1152.89,1127.65,1149.16,1149.16,40772910
2006-04-24,1156.91,1160.58,1135.75,1142.7,1142.7,45936219
2006-04-25,1139.49,1149.54,1123.1,1141.93,1141.93,38611125
2006-04-26,1142.9,1162.02,1142.07,1155.73,1155.73,41824301
2006-04-27,1157.38,1159.9,1145.26,1155.27,1155.27,31980451
2006-04-28,1143.59,1173.88,1133.19,1172.35,1172.35,40801858
2006-05-08,1179.58,1218.86,1179.58,1218.44,1218.44,44912821
2006-05-09,1226.31,1252.76,1222.68,1251.61,1251.61,55993861
2006-05-10,1257.98,1273.68,1243.47,1265.93,1265.93,55667043
2006-05-11,1267.22,1294.87,1254.35,1255.04,1255.04,61133725
2006-05-12,1255.23,1296.38,1252.68,1296.26,1296.26,54920331
2006-05-15,1312.14,1352.41,1301.8,1352.16,1352.16,73534005
2006-05-16,1368.13,1387.4,1322.14,1331.13,1331.13,79658170
2006-05-17,1331.69,1356.13,1306.87,1335.52,1335.52,61823287
2006-05-18,1322.65,1340.52,1301.11,1331.2,1331.2,52056363
2006-05-19,1334.07,1371.22,1329.32,1366.1,1366.1,67123869
2006-05-22,1366.32,1387.57,1360.35,1373.67,1373.67,66262172
2006-05-23,1365.1,1365.1,1316.55,1317.65,1317.65,56872388
2006-05-24,1325.68,1351.31,1277.33,1308.24,1308.24,51176632
2006-05-25,1304.69,1316.47,1285.73,1307.7,1307.7,34046436
2006-05-26,1312.24,1331.45,1309.46,1331.02,1331.02,36385665
2006-05-29,1339.9,1366.84,1330.63,1366.29,1366.29,44480011
2006-05-30,1375.3,1384.68,1360.55,1378.76,1378.76,44761027
2006-05-31,1377.45,1386.94,1355.01,1365.45,1365.45,47335883
2006-06-01,1364.18,1403.27,1362.94,1402.88,1402.88,53493453
2006-06-02,1406.62,1411.78,1382.0,1390.12,1390.12,64109162
2006-06-05,1391.46,1403.3,1362.72,1403.16,1403.16,55101819
2006-06-06,1400.27,1413.11,1391.9,1399.14,1399.14,46835278
2006-06-07,1398.18,1398.18,1319.7,1320.23,1320.23,52047647
2006-06-08,1309.07,1331.89,1286.9,1325.98,1325.98,45677509
2006-06-09,1320.81,1329.83,1293.05,1294.19,1294.19,37392623
2006-06-12,1283.83,1308.12,1275.4,1297.67,1297.67,25033331
2006-06-13,1296.41,1312.13,1284.62,1298.28,1298.28,27823031
2006-06-14,1291.69,1291.69,1269.52,1283.88,1283.88,28801661
2006-06-15,1283.72,1300.11,1280.5,1285.39,1285.39,23241302
2006-06-16,1290.0,1318.02,1290.0,1318.01,1318.01,28408032
2006-06-19,1306.26,1341.99,1294.9,1334.89,1334.89,30726258
2006-06-20,1333.62,1341.24,1323.78,1338.22,1338.22,27797058
2006-06-21,1336.84,1347.0,1320.41,1333.53,1333.53,32445479
2006-06-22,1331.93,1341.73,1326.15,1331.55,1331.55,25953157
2006-06-23,1329.11,1340.27,1319.51,1339.45,1339.45,25651644
2006-06-26,1341.61,1363.57,1341.61,1363.41,1363.41,29595920
2006-06-27,1365.04,1368.41,1354.09,1363.9,1363.9,26454734
2006-06-28,1361.79,1366.34,1353.63,1362.89,1362.89,25791657
2006-06-29,1365.25,1395.24,1365.25,1395.12,1395.12,42439201
2006-06-30,1402.59,1408.79,1384.99,1393.96,1393.96,38396745
2006-07-03,1398.74,1420.33,1393.92,1420.33,1420.33,38297385
2006-07-04,1423.08,1426.1,1401.15,1411.01,1411.01,42749803
2006-07-05,1409.9,1409.9,1377.22,1393.01,1393.01,33446005
2006-07-06,1391.64,1418.76,1390.19,1418.68,1418.68,32480734
2006-07-07,1423.72,1426.4,1405.99,1410.43,1410.43,33556176
2006-07-10,1410.5,1413.58,1397.44,1412.12,1412.12,27607369
2006-07-11,1414.14,1418.82,1406.5,1418.57,1418.57,28537379
2006-07-12,1419.07,1430.94,1416.74,1419.2,1419.2,36293417
2006-07-13,1415.88,1418.14,1344.16,1346.09,1346.09,48970673
2006-07-14,1333.74,1367.74,1327.59,1357.13,1357.13,32659105
2006-07-17,1354.14,1372.25,1348.43,1372.25,1372.25,24205552
2006-07-18,1370.9,1373.59,1359.91,1373.42,1373.42,22724544
2006-07-19,1370.29,1370.29,1330.28,1336.64,1336.64,25227647
2006-07-20,1335.41,1346.85,1329.18,1345.19,1345.19,18450621
2006-07-21,1344.6,1357.34,1344.57,1356.03,1356.03,20393648
2006-07-24,1340.28,1359.56,1327.9,1358.12,1358.12,19966190
2006-07-25,1359.32,1378.84,1359.32,1374.17,1374.17,22023509
2006-07-26,1377.78,1380.8,1367.05,1371.3,1371.3,19633442
2006-07-27,1370.75,1379.25,1347.29,1355.55,1355.55,23818755
2006-07-28,1354.92,1359.74,1327.66,1341.39,1341.39,21557505
2006-07-31,1338.04,1338.04,1293.53,1294.33,1294.33,22181211
2006-08-01,1292.71,1302.89,1278.54,1282.06,1282.06,17443887
2006-08-02,1281.89,1288.61,1258.01,1275.09,1275.09,17813284
2006-08-03,1277.63,1281.79,1261.69,1271.74,1271.74,12940473
2006-08-04,1272.36,1278.25,1239.38,1241.91,1241.91,16053628
2006-08-07,1233.49,1241.85,1221.99,1224.1,1224.1,15116519
2006-08-08,1225.04,1252.39,1225.04,1252.39,1252.39,14250481
2006-08-09,1254.37,1258.21,1245.39,1251.3,1251.3,12859474
2006-08-10,1251.16,1271.47,1251.08,1271.47,1271.47,17699006
2006-08-11,1273.27,1277.97,1265.52,1275.65,1275.65,15303227
2006-08-14,1275.14,1279.31,1241.95,1245.72,1245.72,16444469
2006-08-15,1243.16,1265.86,1239.91,1265.86,1265.86,14319360
2006-08-16,1266.82,1283.57,1262.54,1283.57,1283.57,20802743
2006-08-17,1280.28,1280.28,1263.93,1271.63,1271.63,15457904
2006-08-18,1270.22,1280.83,1265.82,1267.87,1267.87,13964524
2006-08-21,1235.43,1270.67,1229.17,1270.56,1270.56,15064766
2006-08-22,1270.1,1289.02,1269.1,1285.27,1285.27,17200942
2006-08-23,1284.82,1294.82,1282.84,1285.68,1285.68,19092875
2006-08-24,1284.83,1292.4,1274.56,1292.4,1292.4,15081306
2006-08-25,1293.5,1301.75,1292.45,1295.44,1295.44,18557937
2006-08-28,1298.46,1325.89,1298.36,1325.89,1325.89,26183290
2006-08-29,1328.61,1349.2,1327.0,1330.16,1330.16,31766376
2006-08-30,1328.37,1336.39,1319.82,1334.67,1334.67,21139949
2006-08-31,1335.59,1342.79,1331.29,1338.69,1338.69,23188274
2006-09-01,1339.31,1340.12,1314.57,1318.1,1318.1,25033688
2006-09-04,1315.71,1337.24,1315.61,1337.24,1337.24,21095340
2006-09-05,1339.59,1345.71,1334.72,1340.68,1340.68,26868110
2006-09-06,1341.4,1346.37,1331.85,1346.37,1346.37,23153112
2006-09-07,1348.17,1348.28,1323.98,1328.38,1328.38,21886449
2006-09-08,1327.56,1334.73,1326.25,1332.15,1332.15,17230273
2006-09-11,1331.89,1338.76,1319.21,1338.76,1338.76,20947266
2006-09-12,1338.81,1350.53,1337.3,1347.64,1347.64,27301891
2006-09-13,1348.85,1356.86,1337.46,1338.39,1338.39,32821191
2006-09-14,1338.35,1345.59,1323.8,1338.28,1338.28,22217284
2006-09-15,1338.41,1362.4,1338.14,1362.32,1362.32,36057148
2006-09-18,1367.65,1375.58,1362.14,1375.56,1375.56,31454851
2006-09-19,1377.72,1385.62,1371.43,1378.31,1378.31,26648301
2006-09-20,1376.12,1381.81,1365.72,1378.46,1378.46,23445880
2006-09-21,1378.46,1390.62,1378.46,1387.37,1387.37,26094121
2006-09-22,1389.87,1393.53,1373.94,1374.85,1374.85,28265042
2006-09-25,1372.81,1383.77,1361.61,1372.4,1372.4,24584780
2006-09-26,1370.86,1371.58,1351.18,1357.65,1357.65,19703278
2006-09-27,1357.28,1371.12,1355.39,1371.12,1371.12,17580323
2006-09-28,1372.13,1389.56,1369.4,1387.0,1387.0,21687792
2006-09-29,1389.07,1405.56,1389.04,1403.27,1403.27,27166742
2006-10-09,1420.36,1436.07,1418.21,1436.07,1436.07,39191862
2006-10-10,1437.69,1443.5,1426.97,1437.24,1437.24,38400486
2006-10-11,1436.68,1440.21,1421.81,1435.91,1435.91,31617987
2006-10-12,1436.2,1438.8,1423.63,1426.5,1426.5,37956237
2006-10-13,1424.3,1436.1,1420.96,1430.88,1430.88,28295156
2006-10-16,1432.31,1434.53,1415.49,1418.52,1418.52,28492186
2006-10-17,1416.95,1426.29,1410.67,1414.45,1414.45,24224403
2006-10-18,1413.91,1437.59,1413.55,1437.59,1437.59,24290308
2006-10-19,1438.84,1445.62,1433.94,1439.38,1439.38,23820267
2006-10-20,1440.67,1447.95,1436.65,1440.18,1440.18,26560143
2006-10-23,1439.54,1444.92,1403.01,1408.71,1408.71,28950377
2006-10-24,1408.58,1440.05,1408.58,1440.05,1440.05,26189972
2006-10-25,1443.11,1459.73,1434.81,1446.82,1446.82,32204895
2006-10-26,1447.09,1457.37,1435.28,1456.09,1456.09,38466362
2006-10-27,1455.98,1460.45,1433.35,1439.05,1439.05,37379304
2006-10-30,1436.66,1446.24,1428.33,1446.24,1446.24,35320452
2006-10-31,1447.06,1464.48,1447.06,1464.47,1464.47,36952283
2006-11-01,1465.67,1479.41,1461.32,1479.41,1479.41,38926925
2006-11-02,1480.55,1480.55,1464.6,1479.66,1479.66,42373136
2006-11-03,1481.58,1497.47,1480.77,1488.29,1488.29,39372027
2006-11-06,1477.44,1507.97,1472.0,1507.89,1507.89,42033510
2006-11-07,1512.65,1516.8,1491.33,1516.1,1516.1,43038328
2006-11-08,1512.36,1513.04,1497.01,1498.17,1498.17,28722405
2006-11-09,1491.8,1527.38,1489.2,1524.71,1524.71,34030133
2006-11-10,1525.23,1535.2,1493.2,1504.06,1504.06,53922867
2006-11-13,1498.06,1512.95,1465.63,1475.78,1475.78,41653301
2006-11-14,1475.44,1493.88,1453.26,1493.78,1493.78,36307885
2006-11-15,1494.11,1534.85,1490.87,1534.76,1534.76,40589216
2006-11-16,1540.26,1558.41,1531.29,1533.29,1533.29,57760948
2006-11-17,1528.01,1562.24,1521.55,1562.08,1562.08,44446191
2006-11-20,1567.34,1593.19,1567.34,1593.16,1593.16,53412359
2006-11-21,1591.47,1612.46,1568.95,1612.25,1612.25,48601842
2006-11-22,1610.05,1639.41,1600.38,1624.03,1624.03,57065495
2006-11-23,1623.71,1642.81,1618.04,1634.91,1634.91,51360679
2006-11-24,1629.89,1640.75,1611.55,1636.58,1636.58,49712096
2006-11-27,1632.66,1651.8,1627.92,1651.8,1651.8,47267270
2006-11-28,1649.68,1656.19,1629.82,1644.01,1644.01,44762916
2006-11-29,1617.69,1672.91,1604.81,1667.14,1667.14,45578411
2006-11-30,1671.67,1714.49,1671.67,1714.36,1714.36,60216088
2006-12-01,1719.28,1741.8,1715.79,1729.22,1729.22,58413581
2006-12-04,1731.9,1780.8,1731.9,1780.74,1780.74,71434333
2006-12-05,1785.44,1811.66,1777.43,1794.23,1794.23,67202576
2006-12-06,1794.26,1806.65,1717.72,1779.41,1779.41,81276700
2006-12-07,1774.19,1820.72,1770.57,1775.71,1775.71,80487502
2006-12-08,1752.77,1772.16,1710.0,1711.58,1711.58,66257746
2006-12-11,1705.91,1790.11,1705.91,1789.92,1789.92,51335975
2006-12-12,1798.46,1819.8,1772.11,1802.79,1802.79,57833543
2006-12-13,1805.42,1813.28,1779.56,1803.86,1803.86,48004458
2006-12-14,1807.08,1836.19,1805.2,1836.14,1836.14,47206227
2006-12-15,1842.88,1867.78,1832.51,1867.64,1867.64,49414441
2006-12-18,1875.01,1918.29,1875.01,1916.11,1916.11,61892990
2006-12-19,1924.8,1936.75,1882.54,1921.44,1921.44,67788935
2006-12-20,1912.9,1936.8,1893.42,1936.55,1936.55,56348502
2006-12-21,1935.78,1945.47,1905.72,1908.98,1908.98,60225164
2006-12-22,1896.48,1918.49,1880.57,1895.64,1895.64,46230501
2006-12-25,1898.82,1957.47,1898.82,1939.1,1939.1,56251742
2006-12-26,1941.8,1959.98,1914.97,1938.24,1938.24,56967383
2006-12-27,1940.41,1983.11,1939.55,1982.88,1982.88,56005647
2006-12-28,1988.02,2010.37,1964.97,1979.93,1979.93,63192834
2006-12-29,1991.88,2052.86,1991.88,2041.05,2041.05,73851947
2007-01-04,2073.25,2139.49,2054.24,2067.09,2067.09,106719707
2007-01-05,2051.15,2083.4,2030.76,2072.88,2072.88,92743447
2007-01-08,2072.0,2131.74,2071.72,2131.56,2131.56,84767909
2007-01-09,2137.49,2201.36,2128.06,2200.09,2200.09,81577629
2007-01-10,2210.76,2255.97,2194.77,2255.97,2255.97,84904979
2007-01-11,2257.01,2289.95,2224.37,2231.63,2231.63,86276548
2007-01-12,2215.86,2249.54,2159.77,2173.75,2173.75,76525720
2007-01-15,2170.94,2287.68,2170.94,2287.34,2287.34,66403097
2007-01-16,2310.96,2354.43,2297.24,2353.87,2353.87,76364254
2007-01-17,2360.41,2393.22,2266.34,2308.93,2308.93,89015540
2007-01-18,2292.17,2325.53,2240.21,2317.09,2317.09,78648606
2007-01-19,2320.87,2396.09,2320.87,2396.09,2396.09,83334022
2007-01-22,2424.81,2491.71,2424.81,2491.31,2491.31,93892993
2007-01-23,2508.26,2516.59,2415.11,2508.13,2508.13,102337616
2007-01-24,2508.52,2556.1,2489.93,2536.43,2536.43,84433697
2007-01-25,2512.46,2529.43,2449.05,2452.83,2452.83,81055151
2007-01-26,2415.75,2524.24,2356.98,2512.92,2512.92,78654008
2007-01-29,2529.94,2582.41,2521.5,2576.92,2576.92,85452085
2007-01-30,2586.52,2599.45,2531.78,2551.88,2551.88,78211528
2007-01-31,2544.3,2548.18,2367.67,2385.33,2385.33,80909137
2007-02-01,2350.6,2410.42,2310.57,2395.17,2395.17,65078095
2007-02-02,2397.06,2403.62,2293.28,2298.0,2298.0,59377154
2007-02-05,2282.77,2304.32,2247.93,2271.8,2271.8,47587506
2007-02-06,2271.37,2316.7,2198.9,2316.04,2316.04,67010648
2007-02-07,2330.43,2390.87,2330.43,2369.79,2369.79,70106390
2007-02-08,2376.63,2415.96,2354.7,2410.6,2410.6,62656540
2007-02-09,2412.64,2417.64,2376.02,2397.25,2397.25,55515532
2007-02-12,2397.85,2485.76,2396.79,2485.39,2485.39,54992320
2007-02-13,2498.34,2526.23,2489.66,2522.63,2522.63,51528862
2007-02-14,2527.56,2594.66,2520.53,2588.35,2588.35,62777279
2007-02-15,2607.63,2669.18,2607.63,2668.63,2668.63,71631329
2007-02-16,2692.67,2717.57,2660.49,2676.74,2676.74,75908785
2007-02-26,2679.26,2710.3,2641.12,2707.68,2707.68,74531560
2007-02-27,2717.81,2719.52,2454.92,2457.49,2457.49,107736807
2007-02-28,2413.42,2554.23,2413.33,2544.57,2544.57,82822571
2007-03-01,2550.26,2550.33,2439.5,2473.54,2473.54,82159655
2007-03-02,2468.67,2523.86,2455.82,2508.73,2508.73,57946805
2007-03-05,2503.82,2541.82,2409.72,2475.61,2475.61,68517488
2007-03-06,2467.74,2539.45,2452.14,2520.29,2520.29,52633153
2007-03-07,2532.98,2594.46,2532.15,2589.44,2589.44,59720949
2007-03-08,2597.72,2628.45,2565.11,2627.63,2627.63,55386559
2007-03-09,2632.8,2643.81,2587.49,2611.39,2611.39,70411326
2007-03-12,2612.96,2619.5,2563.37,2616.17,2616.17,62468921
2007-03-13,2620.72,2641.63,2605.23,2640.17,2640.17,65788908
2007-03-14,2609.93,2625.12,2546.65,2597.36,2597.36,68952088
2007-03-15,2595.54,2645.88,2595.54,2645.55,2645.55,63778489
2007-03-16,2656.01,2665.39,2576.32,2604.23,2604.23,75331850
2007-03-19,2533.71,2674.8,2523.3,2659.41,2659.41,73983566
2007-03-20,2669.64,2674.47,2645.25,2672.77,2672.77,61249726
2007-03-21,2685.93,2703.0,2666.89,2702.6,2702.6,64612957
2007-03-22,2720.46,2740.28,2702.41,2711.32,2711.32,83308074
2007-03-23,2710.36,2726.62,2653.79,2716.27,2716.27,73911919
2007-03-26,2725.4,2764.4,2713.93,2764.03,2764.03,76074773
2007-03-27,2770.35,2789.97,2753.02,2784.02,2784.02,80725127
2007-03-28,2787.24,2806.08,2689.11,2797.65,2797.65,112209970
2007-03-29,2802.38,2830.08,2782.93,2783.3,2783.3,106567239
2007-03-30,2768.71,2801.95,2753.15,2781.78,2781.78,62950706
2007-04-02,2793.96,2850.15,2793.96,2850.11,2850.11,69247883
2007-04-03,2861.9,2888.33,2852.57,2888.11,2888.11,77014495
2007-04-04,2893.38,2924.68,2875.69,2911.82,2911.82,75506658
2007-04-05,2909.5,2950.66,2895.42,2945.04,2945.04,74138991
2007-04-06,2921.73,2977.46,2911.05,2972.01,2972.01,79102328
2007-04-09,2988.38,3043.06,2988.38,3038.17,3038.17,90901705
2007-04-10,3053.35,3081.62,2993.11,3081.57,3081.57,100888342
2007-04-11,3092.08,3121.54,3059.28,3121.32,3121.32,101669935
2007-04-12,3129.25,3176.69,3114.91,3176.44,3176.44,92535186
2007-04-13,3182.78,3211.61,3154.11,3169.23,3169.23,100653116
2007-04-16,3177.3,3256.57,3177.29,3256.0,3256.0,87928940
2007-04-17,3273.43,3288.17,3182.95,3283.6,3283.6,105307105
2007-04-18,3294.21,3311.98,3244.93,3304.5,3304.5,101426707
2007-04-19,3297.95,3297.95,3065.28,3150.3,3150.3,115270009
2007-04-20,3165.67,3297.41,3165.67,3289.28,3289.28,94469869
2007-04-23,3330.8,3433.52,3330.8,3431.32,3431.32,109958991
2007-04-24,3462.48,3490.81,3418.3,3445.2,3445.2,114643006
2007-04-25,3432.02,3467.83,3376.08,3448.28,3448.28,100580669
2007-04-26,3465.11,3493.91,3438.88,3493.58,3493.58,78997690
2007-04-27,3499.94,3503.89,3436.0,3470.52,3470.52,80698636
2007-04-30,3487.36,3568.68,3478.93,3558.71,3558.71,94302864
2007-05-08,3643.81,3699.37,3618.78,3686.03,3686.03,106788732
2007-05-09,3699.3,3717.34,3556.61,3701.28,3701.28,140648358
2007-05-10,3703.52,3742.23,3671.81,3724.51,3724.51,115419922
2007-05-11,3696.29,3715.37,3629.71,3702.61,3702.61,88961761
2007-05-14,3648.27,3769.16,3620.86,3734.42,3734.42,91098049
2007-05-15,3739.05,3751.64,3600.21,3604.64,3604.64,93578568
2007-05-16,3598.0,3700.65,3557.2,3700.29,3700.29,86229268
2007-05-17,3716.44,3794.16,3705.27,3778.6,3778.6,90256478
2007-05-18,3771.27,3805.21,3746.24,3776.63,3776.63,82418898
2007-05-21,3650.8,3843.84,3643.08,3831.44,3831.44,98478650
2007-05-22,3849.04,3893.19,3849.04,3870.49,3870.49,109618184
2007-05-23,3879.76,3939.49,3853.91,3938.95,3938.95,98523171
2007-05-24,3953.89,3972.58,3858.51,3919.75,3919.75,113814264
2007-05-25,3907.73,3996.85,3888.31,3985.25,3985.25,95416615
2007-05-28,4033.92,4091.94,4027.36,4072.58,4072.58,114041851
2007-05-29,4090.9,4168.53,4079.87,4168.29,4168.29,113267227
2007-05-30,3906.04,4104.2,3849.7,3886.46,3886.46,132739140
2007-05-31,3828.72,3991.73,3683.56,3927.95,3927.95,126078248
2007-06-01,3953.1,4014.15,3780.03,3803.95,3803.95,119937939
2007-06-04,3804.96,3822.41,3503.94,3511.43,3511.43,90531019
2007-06-05,3407.0,3635.15,3246.73,3634.63,3634.63,113768038
2007-06-06,3652.89,3712.53,3550.74,3677.58,3677.58,95951510
2007-06-07,3694.55,3802.3,3684.46,3802.3,3802.3,94190581
2007-06-08,3814.19,3861.21,3769.15,3837.87,3837.87,89074742
2007-06-11,3876.07,3937.79,3870.23,3931.86,3931.86,90982277
2007-06-12,3953.96,4036.35,3834.02,4036.11,4036.11,99389774
2007-06-13,4071.74,4146.52,4064.15,4118.27,4118.27,109452945
2007-06-14,4103.52,4132.0,4022.78,4075.82,4075.82,86609180
2007-06-15,4043.11,4115.73,4025.1,4099.38,4099.38,68779600
2007-06-18,4178.76,4246.4,4177.19,4227.57,4227.57,87872913
2007-06-19,4227.59,4254.71,4186.18,4253.0,4253.0,81540471
2007-06-20,4268.65,4292.2,4138.33,4157.6,4157.6,86863015
2007-06-21,4140.69,4208.87,4110.96,4197.28,4197.28,73739471
2007-06-22,4203.13,4220.92,3970.35,4051.43,4051.43,79552374
2007-06-25,4066.45,4105.99,3850.84,3877.59,3877.59,70031044
2007-06-26,3804.41,3929.37,3752.93,3928.21,3928.21,58885114
2007-06-27,3946.88,4053.41,3912.2,4040.48,4040.48,65290520
2007-06-28,4038.38,4067.81,3857.85,3858.52,3858.52,66857980
2007-06-29,3769.33,3867.75,3718.16,3764.08,3764.08,58920870
2007-07-02,3746.18,3801.9,3644.19,3757.66,3757.66,49747310
2007-07-03,3782.78,3835.29,3744.01,3832.23,3832.23,46409126
2007-07-04,3840.41,3848.08,3727.56,3743.58,3743.58,38233716
